"record_id","stem_id","installation","plot_id","date","cluster","tag","species","dbh","health","canopy","distance","azimuth","height","char","notes","scientific_name","functional_group","Genus","Species","Status","functional_group__1"
3365,3265,"jackson","h1",20180712,3113,"3416","PIPA",38.6,1,"c",11,304,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3366,3266,"jackson","h1",20180712,3114,NA,"CARYA",3.8,1,"u",8.44,311,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
3367,3267,"jackson","h1",20180712,3115,"3415","DIVI",3.2,1,"u",7.44,335,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
3368,3268,"jackson","h1",20180712,3116,"3886","QUHE",5.4,1,"i",8.9,352,7,0.25,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
3369,3269,"jackson","h1",20180712,3117,"3885","PITA",26.4,1,"c",5.6,355,23.5,2,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3370,3270,"jackson","h1",20180712,3118,"3881","PIPA",32.9,1,"c",4.5,25,27,0.92,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3371,3271,"jackson","h1",20180712,3119,"3884","CARYA",11.7,1,"i",10.2,48,10.7,0,NA,"Carya spp.","tree","Carya","spp.","native","tree"
3372,3272,"jackson","h1",20180712,3120,"3882","CARYA",8.2,1,"i",6.1,63,8.1,0,NA,"Carya spp.","tree","Carya","spp.","native","tree"
3373,3273,"jackson","h1",20180712,3121,"3883","CARYA",9.6,1,"i",7.4,72,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
3374,3274,"jackson","h1",20180712,3122,"3414","PIPA",12.8,1,"i",9.1,96,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3375,3275,"jackson","h1",20180712,3123,NA,"PITA",12.3,1,"i",12.4,80,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3376,3276,"jackson","h1",20180712,3124,"3404","QUHE",3.2,1,"u",7,103,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
3377,3277,"jackson","h1",20180712,3125,"3405","QUHE",3,1,"u",7.1,107,NA,NA,NA,"Quercus hemisphaerica","tree","Quercus","hemisphaerica","native","tree"
3378,3278,"jackson","h1",20180712,3126,NA,"PITA",7.8,1,"i",10.4,111,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3379,3279,"jackson","h1",20180712,3127,"3406","PITA",41.3,1,"c",9.7,135,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3380,3280,"jackson","h1",20180712,3128,"3410","DIVI",3.8,1,"u",11.8,157,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
3381,3281,"jackson","h1",20180712,3129,"3408","DIVI",3.3,1,"u",7.9,169,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
3382,3282,"wes","i1",20190402,3130,NA,"PITA",23.8,1,"C",NA,NA,22.9,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3383,3283,"wes","i1",20190402,3131,NA,"PITA",28.8,0,"C",NA,NA,22.8,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3384,3284,"wes","i1",20190402,3132,NA,"PITA",24,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3385,3286,"wes","i1",20190402,3133,NA,"PITA",11.8,1,"I",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3386,3287,"wes","i1",20190402,3134,NA,"PITA",32.6,1,"D",NA,NA,26.5,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3387,3288,"wes","i1",20190402,3135,NA,"PITA",18.3,1,"I",NA,NA,14.7,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3388,3289,"wes","i1",20190402,3136,NA,"PITA",20.9,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3389,3290,"wes","i1",20190402,3137,NA,"PITA",21.4,2,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3390,3291,"wes","i1",20190402,3138,NA,"PITA",34.3,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3391,3292,"wes","i1",20190402,3139,NA,"PITA",22,1,"C",NA,NA,23.9,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3392,3293,"wes","i1",20190402,3140,NA,"PITA",22.8,1,"C",NA,NA,24.1,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3393,3294,"wes","i1",20190402,3141,NA,"PITA",29.4,1,"C",NA,NA,26.8,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3394,3295,"wes","i1",20190402,3142,NA,"PITA",19.2,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3395,3296,"wes","i1",20190402,3143,NA,"PITA",28.1,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3396,3297,"wes","i1",20190402,3144,NA,"PITA",16.4,1,"I",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3397,3298,"wes","i1",20190402,3145,NA,"PITA",15.8,0,"I",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3398,3299,"wes","i1",20190402,3146,NA,"DIVI",27.3,1,"C",NA,NA,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
3399,3300,"wes","i1",20190402,3147,NA,"DIVI",19.2,1,"I",NA,NA,NA,NA,NA,"Diospyros virginiana","tree","Diospyros","virginiana","native","tree"
3400,3301,"wes","i1",20190402,3148,NA,"PITA",24.6,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3401,3302,"wes","i1",20190402,3149,NA,"PITA",23.2,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3402,3303,"wes","i1",20190402,3150,NA,"PITA",25.5,1,"D",NA,NA,25.6,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3403,3304,"wes","i1",20190402,3151,NA,"PITA",21.5,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3404,3305,"wes","i1",20190402,3152,NA,"PITA",31,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3405,3306,"wes","i1",20190402,3153,NA,"PITA",29,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3406,3307,"wes","i1",20190402,3154,NA,"PITA",30.2,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3407,3308,"wes","i1",20190402,3155,NA,"PITA",12.9,3,"I",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3408,3309,"wes","i1",20190402,3156,NA,"PITA",34.8,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3409,3310,"wes","i1",20190402,3157,NA,"PITA",28.9,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3410,3311,"wes","i1",20190402,3158,NA,"PITA",29.8,1,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3411,3312,"wes","i1",20190402,3159,NA,"PITA",25.8,1,"I",NA,NA,23.7,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3412,3313,"wes","i1",20190402,3160,NA,"PITA",23.9,0,"I",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3413,3314,"wes","i1",20190402,3161,NA,"PITA",27.5,0,"C",NA,NA,NA,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3414,3315,"wes","i1",20190402,3162,NA,"PITA",16.5,1,"I",NA,NA,16.8,NA,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3415,3316,"hancock","n1",20190416,3163,NA,"PIPA",55.4,1,"D",NA,NA,17.7,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3416,3317,"hancock","n1",20190416,3164,NA,"PIPA",38.7,1,"D",NA,NA,19.8,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3417,3318,"peacriver","i1",20190418,3165,NA,"PIPA",24.8,1,"C",NA,NA,19.1,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3418,3319,"peacriver","i1",20190418,3166,NA,"PIPA",21.2,1,"C",NA,NA,18,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3419,3320,"peacriver","i1",20190418,3167,NA,"PIPA",16.3,1,"C",NA,NA,15.1,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3420,3321,"peacriver","i1",20190418,3168,NA,"PIPA",27.4,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3421,3322,"peacriver","i1",20190418,3169,NA,"PIPA",19.1,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3422,3323,"peacriver","i1",20190418,3170,NA,"PIPA",11.7,0,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3423,3324,"peacriver","i1",20190418,3171,NA,"PIPA",7.9,3,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3424,3325,"peacriver","i1",20190418,3172,NA,"PIPA",12.5,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3425,3326,"peacriver","i1",20190418,3173,NA,"PIPA",4.9,0,"U",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3426,3327,"peacriver","i1",20190418,3174,NA,"PIPA",10.2,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3427,3328,"peacriver","i1",20190418,3175,NA,"PIPA",15.4,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3428,3329,"peacriver","i1",20190418,3176,NA,"PIPA",19.5,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3429,3330,"peacriver","i1",20190418,3177,NA,"PIPA",4.5,3,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3430,3331,"peacriver","i1",20190418,3178,NA,"PIPA",15.8,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3431,3332,"peacriver","i1",20190418,3179,NA,"PIPA",8.7,0,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3432,3333,"peacriver","i1",20190418,3180,NA,"PIPA",11.7,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3433,3334,"peacriver","i1",20190418,3181,NA,"PIPA",24.4,1,"D",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3434,3335,"peacriver","i1",20190418,3182,NA,"PIPA",5.3,2,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3435,3336,"peacriver","i1",20190418,3183,NA,"PIPA",8,0,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3436,3337,"peacriver","i1",20190418,3184,NA,"PIPA",20.4,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3437,3338,"peacriver","i1",20190418,3185,NA,"PIPA",4.3,3,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3438,3339,"peacriver","i1",20190418,3186,NA,"PIPA",15.3,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3439,3340,"peacriver","i1",20190418,3187,NA,"PIPA",20.3,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3440,3341,"peacriver","i1",20190418,3188,NA,"PIPA",11.7,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3441,3342,"peacriver","i1",20190418,3189,NA,"PIPA",9.3,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3442,3343,"peacriver","i1",20190418,3190,NA,"PIPA",19.1,0,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3443,3344,"peacriver","i1",20190418,3191,NA,"PIPA",5.4,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3444,3345,"peacriver","i1",20190418,3192,NA,"PIPA",12.3,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3445,3346,"peacriver","i1",20190418,3193,NA,"PIPA",21.6,1,"D",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3446,3347,"peacriver","i1",20190418,3194,NA,"SCTE",3,1,"U",NA,NA,NA,NA,NA,"Schinus terebinthifolius","tree","Schinus","terebinthifolius","invasive","tree"
3447,3348,"peacriver","i1",20190418,3195,NA,"SCTE",3.6,1,"U",NA,NA,NA,NA,NA,"Schinus terebinthifolius","tree","Schinus","terebinthifolius","invasive","tree"
3448,3349,"peacriver","i1",20190418,3196,NA,"PIPA",9,1,"I",NA,NA,8.3,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3449,3350,"peacriver","i1",20190418,3197,NA,"PIPA",24,1,"C",NA,NA,17.5,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3450,3351,"peacriver","i1",20190418,3198,NA,"PIPA",16.1,1,"C",NA,NA,17.7,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3451,3352,"peacriver","i1",20190418,3199,NA,"MOCE",NA,1,"U",NA,NA,NA,NA,NA,"Morella cerifera","shrub","Morella","cerifera","native","shrub"
3452,3353,"peacriver","i1",20190418,3200,NA,"CARYA",3.1,1,"U",NA,NA,NA,NA,NA,"Carya spp.","tree","Carya","spp.","native","tree"
3453,3354,"peacriver","i1",20190418,3201,NA,"PIPA",24.8,1,"C",NA,NA,18.4,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3454,3355,"peacriver","i1",20190418,3202,NA,"PIPA",11.4,1,"I",NA,NA,7.9,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3455,3356,"peacriver","i1",20190418,3203,NA,"PIPA",22.9,1,"C",NA,NA,18.5,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3456,3357,"peacriver","i1",20190418,3204,NA,"PIPA",19.5,1,"C",NA,NA,15.3,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3457,3358,"peacriver","i1",20190418,3205,NA,"PIPA",18.9,2,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3458,3359,"peacriver","i1",20190418,3206,NA,"PIPA",10.5,1,"I",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3459,3360,"munson","i1",20190430,3207,NA,"PRUNU",11.8,1,"C",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3460,3360,"munson","i1",20190430,3208,NA,"PRUNU",16.5,1,"C",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3461,3362,"munson","i1",20190430,3209,NA,"TRSE",15.4,1,"I",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3462,3363,"munson","i1",20190430,3210,NA,"TRSE",24,1,"D",NA,NA,9.8,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3463,3364,"munson","i1",20190430,3211,NA,"TRSE",17,1,"D",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3464,3365,"munson","i1",20190430,3212,NA,"PRUNU",15,1,"I",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3465,3366,"munson","i1",20190430,3213,NA,"TRSE",14.8,1,"I",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3466,3367,"munson","i1",20190430,3214,NA,"TRSE",10.2,1,"I",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3467,3368,"munson","i1",20190430,3215,NA,"TRSE",9.2,1,"I",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3468,3369,"munson","i1",20190430,3216,NA,"TRSE",26,1,"D",NA,NA,11.3,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3469,3370,"munson","i1",20190430,3217,NA,"TRSE",6.5,1,"D",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3470,3371,"munson","i1",20190430,3218,NA,"TRSE",17.3,1,"D",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3471,3372,"munson","i1",20190430,3219,NA,"TRSE",18.8,1,"D",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3472,3373,"munson","i1",20190430,3220,NA,"PIEL",28,2,"C",NA,NA,16.4,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3473,3374,"munson","i1",20190430,3221,NA,"PIEL",15.5,2,"C",NA,NA,15,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3474,3375,"munson","i1",20190430,3222,NA,"PIEL",15.7,2,"I",NA,NA,15.5,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3475,3376,"munson","i1",20190430,3223,NA,"PRUNU",10.3,1,"I",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3476,3377,"munson","i1",20190430,3224,NA,"CELA",6.44,1,"I",NA,NA,NA,NA,NA,"Celtis laevigata","tree","Celtis","laevigata","native","tree"
3477,3378,"munson","i1",20190430,3225,NA,"LIST",9.7,1,"U",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3478,3379,"munson","i1",20190430,3226,NA,"CELA",4,1,"U",NA,NA,NA,NA,NA,"Celtis laevigata","tree","Celtis","laevigata","native","tree"
3479,3380,"munson","i1",20190430,3227,NA,"LIST",6.5,1,"D",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3480,3381,"munson","i1",20190430,3228,NA,"PIEL",21.1,1,"C",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3481,3382,"munson","i1",20190430,3229,NA,"PIEL",18,1,"I",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3482,3383,"munson","i1",20190430,3230,NA,"LIST",7.8,1,"D",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3483,3384,"munson","i1",20190430,3231,NA,"LIST",23.5,1,"D",NA,NA,17.9,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3484,3385,"munson","i1",20190430,3232,NA,"LIST",7.9,1,"D",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3485,3386,"munson","i1",20190430,3233,NA,"LIST",7.9,1,"I",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3486,3387,"munson","i1",20190430,3234,NA,"PIEL",9.9,2,"I",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3487,3388,"munson","i1",20190430,3235,NA,"PIEL",9.6,3,"D",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3488,3389,"munson","i1",20190430,3236,NA,"PIEL",19.7,2,"I",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3489,3390,"munson","i1",20190430,3237,NA,"PIEL",14.8,2,"C",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3490,3391,"munson","i1",20190430,3238,NA,"TRSE",15.7,1,"I",NA,NA,NA,NA,NA,"Triadica sebifera","tree","Triadica","sebifera","invasive","tree"
3491,3392,"munson","i1",20190430,3239,NA,"LIST",10.5,1,"U",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3492,3393,"munson","i1",20190430,3240,NA,"LIST",6.5,1,"I",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3493,3394,"munson","i1",20190430,3241,NA,"PIEL",10,2,"C",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3494,3395,"munson","i1",20190430,3242,NA,"PIEL",17.6,1,"I",NA,NA,15.2,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3495,3396,"munson","i1",20190430,3243,NA,"JUVI",6.8,3,"D",NA,NA,NA,NA,NA,"Juniperus virginiana","tree","Juniperus","virginiana","native","tree"
3496,3397,"munson","i1",20190430,3244,NA,"PIEL",24,1,"I",NA,NA,16.7,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3497,3398,"munson","i1",20190430,3245,NA,"PIEL",14.7,1,"D",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3498,3399,"munson","i1",20190430,3246,NA,"LIST",20.2,1,"C",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3499,3400,"munson","i1",20190430,3247,NA,"LIST",24.1,1,"I",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3500,3401,"munson","i1",20190430,3248,NA,"JUVI",7.7,3,"C",NA,NA,NA,NA,NA,"Juniperus virginiana","tree","Juniperus","virginiana","native","tree"
3501,3402,"munson","i1",20190430,3249,NA,"PIEL",13.8,2,"C",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3502,3403,"munson","i1",20190430,3250,NA,"PIEL",17.5,2,"I",NA,NA,NA,NA,NA,"Pinus elliottii","tree","Pinus","elliottii","native","tree"
3503,3404,"munson","i1",20190430,3251,NA,"JUVI",6.4,3,"I",NA,NA,NA,NA,NA,"Juniperus virginiana","tree","Juniperus","virginiana","native","tree"
3504,3405,"munson","i1",20190430,3252,NA,"LIST",9,1,"I",NA,NA,9.1,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3505,3406,"munson","i1",20190430,3253,NA,"PRUNU",10.7,1,"I",NA,NA,11.2,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3506,3407,"munson","i1",20190430,3254,NA,"PRUNU",17.4,1,"I",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3507,3408,"munson","i1",20190430,3255,NA,"PRUNU",3.5,1,"U",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3508,3409,"munson","i1",20190430,3256,NA,"PRUNU",6.4,1,"U",NA,NA,NA,NA,NA,"Prunus  spp.","shrub/tree","Prunus","spp.","native/introduced","shrub/tree"
3509,3410,"munson","i1",20190430,3257,NA,"LIST",10.9,1,"C",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3510,3411,"riversedge","i3",20190501,3258,NA,"PITA",51.6,2,"D",NA,NA,27.6,5,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3511,3412,"riversedge","i3",20190501,3259,NA,"PITA",59.5,2,"D",NA,NA,27.1,4.7,NA,"Pinus taeda","tree","Pinus","taeda","native","tree"
3512,3413,"hancock","n2",20190508,3260,NA,"PIPA",33.9,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3513,3414,"hancock","n2",20190508,3261,NA,"QUERC",34,1,"C",NA,NA,NA,NA,NA,"Quercus spp.","tree/shrub","Quercus","spp.","native/introduced","tree/shrub"
3514,3415,"hancock","n2",20190508,3262,NA,"QUERC",41.6,1,"C",NA,NA,NA,NA,NA,"Quercus spp.","tree/shrub","Quercus","spp.","native/introduced","tree/shrub"
3515,3416,"hancock","n2",20190508,3263,NA,"PIPA",27.2,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3516,3417,"hancock","n2",20190508,3264,NA,"QUERC",25.6,1,"C",NA,NA,NA,NA,NA,"Quercus spp.","tree/shrub","Quercus","spp.","native/introduced","tree/shrub"
3517,3418,"hancock","n2",20190508,3265,NA,"LIST",23.3,1,"C",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3518,3419,"hancock","n2",20190508,3266,NA,"PIPA",24.9,1,"C",NA,NA,NA,NA,NA,"Pinus palustris","tree","Pinus","palustris","native","tree"
3519,3420,"hancock","n2",20190508,3267,NA,"LIST",5.5,1,"I",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
3520,3421,"hancock","n2",20190508,3268,NA,"LIST",3.5,1,"I",NA,NA,NA,NA,NA,"Liquidambar styraciflua","tree","Liquidambar","styraciflua","native","tree"
